10,11072023,0.00,05,0013594
20,504000,EQ,INE579B01039,15.12,0.00,15.12,3.50,0.00,18.62
20,504028,EQ,INE064H01021,20.52,0.00,20.52,3.50,0.00,24.02
20,504080,BE,INE581L01018,0.00,0.00,100.00,0.00,0.00,100.00
20,504084,BE,INE813G01015,0.00,0.00,100.00,0.00,0.00,100.00
20,504092,EQ,INE716F01012,24.98,0.00,24.98,3.50,71.52,100.00
20,504093,EQ,INE795A01017,13.76,0.00,21.50,3.50,0.00,25.00
20,504132,EQ,INE418E01018,25.29,0.00,25.29,3.50,0.00,28.79
20,504176,BE,INE783E01023,0.00,0.00,100.00,0.00,0.00,100.00
20,504180,EQ,INE502C01039,17.63,0.00,21.50,3.50,0.00,25.00
20,504240,EQ,INE872E01016,25.50,0.00,25.50,3.50,0.00,29.00
20,504258,BE,INE284C01018,0.00,0.00,100.00,0.00,0.00,100.00
20,504273,BE,INE064R01012,0.00,0.00,100.00,0.00,0.00,100.00
20,504340,BE,INE180M01033,0.00,0.00,100.00,0.00,0.00,100.00
20,504341,EQ,INE206N01018,20.99,0.00,21.50,3.50,0.00,25.00
20,504346,BE,INE713N01013,0.00,0.00,100.00,0.00,0.00,100.00
20,504356,BE,INE017P01014,0.00,0.00,100.00,0.00,0.00,100.00
20,504365,BE,INE07LK01010,0.00,0.00,100.00,0.00,0.00,100.00
20,504375,BE,INE459E01012,0.00,0.00,100.00,0.00,0.00,100.00
20,504378,EQ,INE812K01027,22.17,0.00,22.17,3.50,0.00,25.67
20,504380,EQ,INE952M01019,23.20,0.00,23.20,3.50,0.00,26.70
20,504392,EQ,INE537L01010,24.31,0.00,24.31,3.50,72.19,100.00
20,504397,BE,INE932M01011,0.00,0.00,100.00,0.00,0.00,100.00
20,504398,BE,INE312B01027,0.00,0.00,100.00,0.00,0.00,100.00
20,504605,EQ,INE361D01012,20.48,0.00,21.50,3.50,0.00,25.00
20,504646,EQ,INE106G01014,24.29,0.00,24.29,3.50,0.00,27.79
20,504648,BE,INE089T01023,0.00,0.00,100.00,0.00,0.00,100.00
20,504697,BE,INE255C01018,0.00,0.00,100.00,0.00,0.00,100.00
20,504731,BE,INE566M01017,0.00,0.00,100.00,0.00,0.00,100.00
20,504786,BE,INE155E01016,0.00,0.00,100.00,0.00,0.00,100.00
20,504810,EQ,INE123E01014,32.36,0.00,32.36,3.50,0.00,35.86
20,504840,EQ,INE375D01012,21.16,0.00,21.50,3.50,0.00,25.00
20,504882,EQ,INE166R01015,23.83,0.00,23.83,3.50,0.00,27.33
20,504903,EQ,INE336C01016,0.00,0.00,50.00,3.50,0.00,53.50
20,504908,EQ,INE340F01011,26.18,0.00,26.18,3.50,0.00,29.68
20,504918,EQ,INE149K01016,21.97,0.00,21.97,3.50,0.00,25.47
20,504959,EQ,INE755D01015,12.29,0.00,12.29,3.50,0.00,15.79
20,504961,BE,INE895C01011,0.00,0.00,100.00,0.00,0.00,100.00
20,504988,BE,INE380G01015,0.00,0.00,100.00,0.00,0.00,100.00
20,504998,BE,INE187U01015,0.00,0.00,100.00,0.00,0.00,100.00
20,505036,EQ,INE451C01013,16.41,0.00,21.50,3.50,0.00,25.00
20,505100,BE,INE461Y01016,0.00,0.00,100.00,0.00,0.00,100.00
20,505141,BE,INE959E01011,0.00,0.00,100.00,0.00,0.00,100.00
20,505163,EQ,INE116C01012,16.78,0.00,16.78,3.50,0.00,20.28
20,505212,BE,INE280F01019,0.00,0.00,100.00,0.00,0.00,100.00
20,505216,EQ,INE782D01027,16.61,0.00,21.50,3.50,0.00,25.00
20,505232,EQ,INE232E01013,14.63,0.00,21.50,3.50,0.00,25.00
20,505250,EQ,INE631D01026,18.56,0.00,21.50,3.50,0.00,25.00
20,505285,BE,INE637D01015,0.00,0.00,100.00,0.00,0.00,100.00
20,505299,EQ,INE731D01024,25.23,0.00,25.23,3.50,0.00,28.73
20,505302,EQ,INE718M01022,21.89,0.00,21.89,3.50,0.00,25.39
20,505336,BE,INE098E01018,0.00,0.00,100.00,0.00,0.00,100.00
20,505343,BE,INE811D01024,0.00,0.00,100.00,0.00,0.00,100.00
20,505358,EQ,INE984B01023,25.52,0.00,25.52,3.50,70.98,100.00
20,505504,BE,INE809Q01012,0.00,0.00,100.00,0.00,0.00,100.00
20,505515,EQ,INE203N01015,23.57,0.00,23.57,3.50,0.00,27.07
20,505523,EQ,INE272E01027,25.79,0.00,25.79,3.50,0.00,29.29
20,505585,BE,INE735U01011,0.00,0.00,100.00,0.00,0.00,100.00
20,505594,BE,INE886E01016,0.00,0.00,100.00,0.00,0.00,100.00
20,505650,EQ,INE178E01026,22.79,0.00,22.79,3.50,0.00,26.29
20,505681,EQ,INE469A01019,14.95,0.00,21.50,3.50,0.00,25.00
20,505685,BE,INE614R01014,0.00,0.00,100.00,0.00,0.00,100.00
20,505693,BE,INE501N01020,0.00,0.00,100.00,0.00,0.00,100.00
20,505703,BE,INE498D01012,0.00,0.00,100.00,0.00,0.00,100.00
20,505712,EQ,INE705G01021,20.18,0.00,21.50,3.50,0.00,25.00
20,505725,EQ,INE598D01027,16.55,0.00,16.55,3.50,0.00,20.05
20,505729,EQ,INE638A01035,19.79,0.00,19.79,3.50,76.71,100.00
20,505737,EQ,INE403C01014,18.37,0.00,21.50,3.50,0.00,25.00
20,505750,BE,INE636D01033,0.00,0.00,100.00,0.00,0.00,100.00
20,505797,BE,INE860N01012,0.00,0.00,100.00,0.00,0.00,100.00
20,505827,EQ,INE568F01017,16.07,0.00,21.50,3.50,0.00,25.00
20,505840,BE,INE058D01030,0.00,0.00,100.00,0.00,0.00,100.00
20,505850,EQ,INE545L01039,13.40,0.00,21.50,3.50,0.00,25.00
20,505872,EQ,INE765D01014,19.83,0.00,19.83,3.50,76.67,100.00
20,505893,EQ,INE724D01011,22.98,0.00,22.98,3.50,0.00,26.48
20,505978,EQ,INE440G01017,15.87,0.00,21.50,3.50,0.00,25.00
20,505KL23,SG,IN2020200175,0.00,0.00,10.00,0.00,0.00,10.00
20,505RJ24,SG,IN2920200259,0.00,0.00,10.00,0.00,0.00,10.00
